award_id,winner_type,team_id,individual
80584,TEAM,35599,
80585,TEAM,71989,
80585,TEAM,67400,
80586,TEAM,62733,
80587,TEAM,71989,
80588,TEAM,92065,
80589,TEAM,83025,
80590,TEAM,67400,
80591,TEAM,35605,
80592,INDIVIDUAL,,Talin Mansourian
80593,TEAM,71855,
77225,TEAM,47035,
77226,TEAM,24202,
77226,TEAM,22396,
77227,TEAM,82509,
77228,TEAM,47896,
77229,INDIVIDUAL,,Linda Nelson
77231,TEAM,47035,
81716,TEAM,58955,
81716,TEAM,58948,
81717,TEAM,58948,
81718,TEAM,77631,
81719,TEAM,49480,
81719,TEAM,49481,
81720,TEAM,58949,
94470,TEAM,53415,
81855,TEAM,63308,
81856,TEAM,63308,
81856,TEAM,86533,
81857,TEAM,58467,
81858,TEAM,63307,
81859,TEAM,56357,
81860,TEAM,72236,
82732,TEAM,75598,
82733,TEAM,56091,
82733,TEAM,72998,
82734,TEAM,63301,
82735,TEAM,97119,
82736,TEAM,75598,
85503,TEAM,64767,
85504,TEAM,39493,
85504,TEAM,81679,
85505,TEAM,64767,
85506,TEAM,60874,
85507,TEAM,64767,
85507,TEAM,58262,
85508,TEAM,58262,
81326,TEAM,63403,
81327,TEAM,56122,
81327,TEAM,551,
81328,TEAM,551,
81329,TEAM,1181,
76469,TEAM,62507,
76470,TEAM,11998,
76470,TEAM,93708,
76471,TEAM,82096,
76472,TEAM,57666,
76473,INDIVIDUAL,,Dianne Escobedo
76474,TEAM,93708,
87548,TEAM,95374,
87548,TEAM,102215,
87549,TEAM,101200,
87549,TEAM,101201,
87550,TEAM,101200,
95212,TEAM,102421,
95212,TEAM,102424,
85946,TEAM,97833,
85946,TEAM,97832,
85948,TEAM,96573,
80830,TEAM,50653,
80831,TEAM,96750,
80831,TEAM,93380,
80832,TEAM,57435,
80834,TEAM,50653,
94938,TEAM,2631,
94939,TEAM,38962,
94940,TEAM,57436,
78358,TEAM,90375,
78359,TEAM,98549,
78359,TEAM,81918,
78363,TEAM,81676,
78363,TEAM,89286,
79158,TEAM,90375,
91796,TEAM,81676,
91797,TEAM,90337,
95175,TEAM,91703,
75802,TEAM,31651,
75802,TEAM,62697,
75803,TEAM,62697,
75804,TEAM,51280,
75804,TEAM,17587,
75805,TEAM,51280,
91529,TEAM,51280,
91530,TEAM,16699,
99889,TEAM,21031,
99889,TEAM,8572,
99889,TEAM,33304,
99889,TEAM,4361,
82274,TEAM,65095,
82275,TEAM,84325,
82276,TEAM,76165,
82277,TEAM,65096,
82277,TEAM,76165,
82278,TEAM,84325,
82898,TEAM,84325,
82898,TEAM,73610,
76508,TEAM,100169,
76509,TEAM,70012,
76510,TEAM,79780,
76511,TEAM,84847,
76512,TEAM,98389,
76513,TEAM,70012,
76514,TEAM,100169,
95872,TEAM,79779,
95873,TEAM,97862,
95874,TEAM,98510,
95875,TEAM,98505,
95876,TEAM,70012,
95877,TEAM,100168,
95878,TEAM,90819,
95879,TEAM,98510,
95879,TEAM,98388,
95880,TEAM,98389,
87946,TEAM,75701,
87946,TEAM,93298,
74844,TEAM,63104,
74845,TEAM,61395,
74845,TEAM,40093,
74847,TEAM,63690,
74849,TEAM,63104,
74849,TEAM,36856,
74850,TEAM,63104,
94415,TEAM,61395,
76498,TEAM,8791,
76498,TEAM,41311,
76499,TEAM,56597,
76500,TEAM,89910,
76501,TEAM,39757,
76502,TEAM,41311,
76503,TEAM,71155,
95839,TEAM,41311,
95840,TEAM,19621,
95841,TEAM,85837,
95842,TEAM,47314,
95843,TEAM,71155,
95844,TEAM,71159,
95845,TEAM,41320,
95846,TEAM,71370,
95846,TEAM,41329,
95846,TEAM,84501,
95846,TEAM,71155,
95847,TEAM,41329,
76445,TEAM,8788,
76446,TEAM,102421,
76447,TEAM,50519,
76448,TEAM,95376,
76448,TEAM,88519,
76449,TEAM,88521,
76450,TEAM,102421,
95829,TEAM,41326,
95829,TEAM,52003,
95829,TEAM,77603,
95829,TEAM,88539,
95830,TEAM,41326,
95831,TEAM,95376,
95832,TEAM,41326,
95833,TEAM,8788,
95834,TEAM,95537,
95835,TEAM,101592,
95836,TEAM,47239,
95837,TEAM,77604,
95838,TEAM,52354,
77159,TEAM,21817,
77160,TEAM,13042,
77160,TEAM,49971,
77161,TEAM,33427,
77162,TEAM,62477,
77163,TEAM,21820,
77163,TEAM,21817,
77164,TEAM,48153,
77906,TEAM,33277,
77907,TEAM,33277,
77907,TEAM,74091,
77908,TEAM,12097,
77909,TEAM,74091,
77910,TEAM,74085,
77911,TEAM,5711,
77912,TEAM,32002,
77912,TEAM,85981,
77913,TEAM,12097,
77913,TEAM,74085,
77914,TEAM,74085,
75130,TEAM,54058,
75131,TEAM,81513,
75131,TEAM,99004,
75132,TEAM,57404,
75133,TEAM,70753,
75135,TEAM,83415,
94424,TEAM,83415,
75868,TEAM,50208,
75868,TEAM,56650,
75869,TEAM,73221,
75870,TEAM,61698,
75871,TEAM,72628,
75872,INDIVIDUAL,,Randy Reese
75873,TEAM,56650,
95215,TEAM,56650,
95935,TEAM,72697,
95936,TEAM,97482,
95937,TEAM,55328,
77561,TEAM,61300,
77562,TEAM,61300,
77562,TEAM,41794,
77563,TEAM,41794,
77573,TEAM,49141,
77574,TEAM,61300,
76460,TEAM,43612,
76460,TEAM,54334,
76461,TEAM,101902,
76463,TEAM,83335,
83581,TEAM,78108,
78225,TEAM,62510,
78226,TEAM,49636,
78226,TEAM,58276,
78227,TEAM,70347,
78228,TEAM,63002,
78229,TEAM,58276,
78230,TEAM,57072,
95197,TEAM,58275,
95197,TEAM,63002,
80194,TEAM,66993,
80195,TEAM,93794,
80195,TEAM,57848,
92059,TEAM,62458,
93529,TEAM,55173,
95927,TEAM,87910,
79940,TEAM,57830,
79941,TEAM,37021,
79941,TEAM,63048,
79942,TEAM,47895,
79943,TEAM,63050,
79944,TEAM,63052,
93521,TEAM,63052,
81574,TEAM,73362,
81574,TEAM,83796,
81576,TEAM,83795,
81577,TEAM,71984,
81578,TEAM,73362,
81579,TEAM,23122,
81581,TEAM,18301,
81582,TEAM,97419,
81584,TEAM,83795,
81584,TEAM,98772,
81585,TEAM,18301,
81589,TEAM,81423,
81591,TEAM,96917,
95427,TEAM,94163,
95428,TEAM,18301,
79934,TEAM,57416,
79935,TEAM,73801,
79935,TEAM,24202,
79936,TEAM,73802,
79937,TEAM,47038,
79938,TEAM,63046,
93520,TEAM,57416,
81285,TEAM,81347,
81285,TEAM,81350,
81286,TEAM,81203,
81287,TEAM,63285,
81288,TEAM,63768,
92215,TEAM,63768,
92215,TEAM,95386,
94914,TEAM,81350,
94915,TEAM,75858,
80909,TEAM,24640,
80909,TEAM,1046,
80910,TEAM,24235,
87157,TEAM,37807,
93527,TEAM,24640,
95939,TEAM,24640,
83863,TEAM,52930,
83864,TEAM,86304,
83864,TEAM,97377,
83865,TEAM,86304,
83866,TEAM,75743,
83867,TEAM,50639,
91269,TEAM,102842,
98146,TEAM,102842,
98146,TEAM,54866,
98147,TEAM,76293,
98148,TEAM,54866,
98149,TEAM,76301,
80233,TEAM,60659,
80233,TEAM,60660,
80236,TEAM,60659,
82214,TEAM,93090,
82215,TEAM,94820,
82215,TEAM,93090,
82216,TEAM,54840,
82217,TEAM,94820,
82218,TEAM,98932,
82219,TEAM,73648,
82220,TEAM,70450,
82221,TEAM,7206,
82222,TEAM,94444,
82223,INDIVIDUAL,,Art Dutra
82224,TEAM,64777,
87046,TEAM,28123,
87047,TEAM,84898,
87047,TEAM,28123,
87048,TEAM,86146,
87049,TEAM,28123,
97945,TEAM,52543,
97945,TEAM,64022,
83336,TEAM,33292,
83337,TEAM,72283,
83337,TEAM,100528,
83338,TEAM,93757,
83339,TEAM,96679,
83340,TEAM,56959,
83340,TEAM,96679,
83341,TEAM,72713,
83808,TEAM,72426,
83808,TEAM,70324,
87383,TEAM,70324,
88878,TEAM,53716,
88878,TEAM,85954,
83796,TEAM,70274,
83796,TEAM,93708,
83797,TEAM,23563,
83798,TEAM,92941,
83799,TEAM,100073,
83800,TEAM,70757,
83800,TEAM,91596,
83801,TEAM,70274,
74802,TEAM,70274,
74803,TEAM,70274,
74803,TEAM,89776,
74804,TEAM,89776,
74805,TEAM,49856,
74806,TEAM,70274,
95938,INDIVIDUAL,,Mr. and Mrs. Spencer
75781,TEAM,32131,
75782,TEAM,57379,
75782,TEAM,28624,
75783,TEAM,35986,
75784,TEAM,456,
75785,TEAM,57379,
74887,TEAM,2606,
74888,TEAM,58449,
74888,TEAM,2606,
74889,TEAM,58449,
93511,TEAM,2606,
76836,TEAM,63521,
76837,TEAM,81056,
76837,TEAM,83025,
76838,TEAM,53629,
76839,TEAM,45238,
76840,TEAM,53627,
94306,TEAM,49338,
94307,TEAM,49338,
83858,TEAM,93285,
83859,TEAM,93285,
83859,TEAM,48274,
83860,TEAM,78378,
83861,TEAM,66403,
83862,TEAM,48274,
77263,TEAM,82520,
77264,TEAM,82520,
77264,TEAM,82537,
77265,TEAM,62672,
77266,TEAM,50076,
77267,INDIVIDUAL,,Kelly Fitzgearld
77268,TEAM,83698,
77268,TEAM,46081,
77269,TEAM,82520,
95958,TEAM,1706,
95958,TEAM,57094,
96000,TEAM,70350,
96005,TEAM,75533,
83238,TEAM,83902,
83238,TEAM,83903,
94583,TEAM,51568,
94583,TEAM,52936,
94584,TEAM,83903,
83212,TEAM,27274,
83213,TEAM,27274,
83213,TEAM,64316,
83214,TEAM,7915,
83215,TEAM,77733,
83216,TEAM,27274,
85756,TEAM,70576,
85756,TEAM,77322,
85758,TEAM,74344,
92143,TEAM,77322,
93642,TEAM,70576,
95934,TEAM,55983,
79757,TEAM,53427,
79758,TEAM,48479,
79760,TEAM,56823,
91123,TEAM,90851,
91123,TEAM,90849,
91550,TEAM,53428,
76111,TEAM,35890,
76111,TEAM,32554,
76112,TEAM,34012,
76114,TEAM,50838,
76114,TEAM,84377,
76115,TEAM,52732,
90813,TEAM,35890,
91271,TEAM,35203,
97924,TEAM,98801,
97924,TEAM,35245,
97925,TEAM,35203,
97926,TEAM,5966,
97927,TEAM,46177,
75087,TEAM,100016,
75087,TEAM,70488,
75090,TEAM,100016,
84591,TEAM,76845,
84591,TEAM,97178,
87556,TEAM,52050,
87556,TEAM,73892,
87557,TEAM,84095,
87558,TEAM,15109,
87559,TEAM,73245,
91831,TEAM,52050,
95882,TEAM,73245,
74996,TEAM,86263,
74996,TEAM,74635,
74997,TEAM,48079,
74998,TEAM,84444,
74999,TEAM,74635,
91065,TEAM,74635,
96312,TEAM,90363,
96312,TEAM,64853,
84603,TEAM,76643,
84603,TEAM,66276,
84604,TEAM,100466,
84605,TEAM,49201,
91106,TEAM,66276,
96384,TEAM,100467,
96386,TEAM,76643,
96387,TEAM,49201,
96388,TEAM,83202,
96389,TEAM,33835,
96390,TEAM,100351,
96391,TEAM,83995,
74897,TEAM,63240,
74898,TEAM,63239,
74898,TEAM,63240,
74899,TEAM,67189,
93512,TEAM,67189,
79159,TEAM,81563,
79160,TEAM,51035,
79160,TEAM,96098,
79161,TEAM,81563,
79162,TEAM,61486,
79163,TEAM,57715,
79163,TEAM,94438,
79164,TEAM,57715,
79165,TEAM,51753,
94242,TEAM,39373,
94243,TEAM,39373,
94243,TEAM,89761,
94244,TEAM,94627,
94245,TEAM,39373,
94246,TEAM,32779,
97798,TEAM,94627,
97798,TEAM,77271,
76358,TEAM,45388,
76359,TEAM,45382,
76359,TEAM,45388,
76360,TEAM,50108,
76361,TEAM,87300,
76362,TEAM,24745,
77579,TEAM,36082,
77580,TEAM,61301,
77580,TEAM,61300,
77581,TEAM,84097,
77582,TEAM,58491,
77583,TEAM,61300,
76387,TEAM,71990,
76388,TEAM,93221,
76388,TEAM,57401,
76390,TEAM,54058,
76392,TEAM,57402,
94476,TEAM,70753,
94586,TEAM,93220,
94587,TEAM,93222,
94588,TEAM,81513,
95036,TEAM,87541,
91993,TEAM,13282,
91994,TEAM,13246,
91994,TEAM,81350,
91996,TEAM,13282,
94916,TEAM,13312,
94917,TEAM,12679,
94917,TEAM,41755,
96313,TEAM,81350,
75326,TEAM,50691,
75326,TEAM,38962,
75327,TEAM,50653,
75328,TEAM,56090,
75329,TEAM,72998,
75329,TEAM,56091,
75330,TEAM,38962,
75331,TEAM,56091,
89623,TEAM,82102,
96319,TEAM,57436,
77047,TEAM,81679,
77048,TEAM,39493,
77048,TEAM,67474,
77049,TEAM,19294,
77050,TEAM,69940,
77051,TEAM,64767,
77051,TEAM,81679,
77052,TEAM,39493,
77053,TEAM,90287,
95426,TEAM,64767,
77042,TEAM,70368,
77043,TEAM,81404,
77043,TEAM,93495,
77044,TEAM,82096,
77045,TEAM,93896,
77184,TEAM,62507,
78537,TEAM,511,
78538,TEAM,62732,
78538,TEAM,62733,
78539,TEAM,56122,
78540,TEAM,516,
78541,TEAM,6726,
78542,TEAM,55500,
78543,INDIVIDUAL,,Lisa Gutterman
78544,TEAM,1181,
78544,TEAM,55500,
78545,TEAM,1181,
78546,TEAM,516,
77340,TEAM,48083,
77341,TEAM,81741,
77341,TEAM,84555,
77342,TEAM,27628,
77343,TEAM,69377,
77345,TEAM,101768,
78749,TEAM,81741,
77306,TEAM,72172,
77307,TEAM,51188,
77307,TEAM,72172,
77308,TEAM,98212,
77309,TEAM,73821,
77309,TEAM,88163,
77310,TEAM,72172,
77311,TEAM,73821,
77152,TEAM,77591,
77152,TEAM,81997,
77154,TEAM,81997,
95881,TEAM,81649,
77564,TEAM,41794,
77565,TEAM,41794,
77565,TEAM,85342,
77566,TEAM,58220,
95339,TEAM,41794,
79316,TEAM,50219,
79316,TEAM,50220,
79317,TEAM,50218,
79317,TEAM,51567,
79318,TEAM,51568,
77376,TEAM,37816,
77377,TEAM,57582,
77378,TEAM,30058,
94863,TEAM,18484,
94864,TEAM,30058,
94864,TEAM,40231,
94865,TEAM,47080,
94865,TEAM,91425,
79707,TEAM,74596,
79709,TEAM,100763,
83632,TEAM,58569,
83633,TEAM,58569,
83633,TEAM,59696,
83634,TEAM,74597,
78683,TEAM,77974,
78684,TEAM,83025,
78684,TEAM,95109,
78685,TEAM,83025,
78686,TEAM,85916,
78687,INDIVIDUAL,,Marco Marrufo
78688,TEAM,83025,
78619,TEAM,47035,
78619,TEAM,25297,
78623,TEAM,47035,
78625,TEAM,22393,
78625,TEAM,37030,
78626,TEAM,22393,
82075,TEAM,57827,
88946,TEAM,22390,
96324,TEAM,72891,
80987,TEAM,58467,
80987,TEAM,85195,
80988,TEAM,76168,
80989,TEAM,84672,
80991,TEAM,58467,
81696,TEAM,581,
81697,TEAM,24640,
81697,TEAM,581,
81698,TEAM,24640,
81699,TEAM,82188,
81700,TEAM,21913,
81701,TEAM,37807,
81702,TEAM,94857,
81703,TEAM,1046,
81704,TEAM,73519,
81705,INDIVIDUAL,,Keegan Ohta
81706,TEAM,24235,
81706,TEAM,1046,
81707,TEAM,24640,
81708,TEAM,24235,
81307,TEAM,64004,
81307,TEAM,26359,
81308,TEAM,63437,
81309,TEAM,96230,
81311,TEAM,85352,
93644,TEAM,85352,
82406,TEAM,27334,
82406,TEAM,82086,
82409,TEAM,83879,
82410,TEAM,53464,
82411,TEAM,76368,
82412,TEAM,82086,
82413,TEAM,27334,
82414,TEAM,49047,
96245,TEAM,49048,
96314,TEAM,27334,
82071,TEAM,50892,
82071,TEAM,46054,
82072,TEAM,49347,
82073,TEAM,60562,
82074,TEAM,50892,
86437,TEAM,85685,
86438,TEAM,81564,
86439,TEAM,88970,
96246,TEAM,99594,
96247,TEAM,74307,
83483,TEAM,81413,
83484,TEAM,95272,
83484,TEAM,71486,
83485,TEAM,66413,
87888,TEAM,56263,
87889,TEAM,70621,
87889,TEAM,84380,
87890,TEAM,786,
96259,TEAM,496,
85429,TEAM,66403,
85430,TEAM,66404,
85430,TEAM,73684,
85431,TEAM,82505,
85432,TEAM,83535,
85433,TEAM,66404,
86140,TEAM,32488,
86140,TEAM,95290,
86141,TEAM,95290,
86142,TEAM,96936,
96208,TEAM,32488,
96392,TEAM,90480,
83737,TEAM,73892,
83737,TEAM,52140,
83738,TEAM,52140,
83739,TEAM,73892,
83740,TEAM,52140,
83741,TEAM,15112,
91763,TEAM,64719,
91764,TEAM,84095,
96255,TEAM,52139,
96256,TEAM,96954,
96257,TEAM,96955,
86147,TEAM,94851,
86147,TEAM,82737,
86148,TEAM,63835,
86149,TEAM,82736,
96209,TEAM,86637,
96393,TEAM,81507,
85846,TEAM,54287,
85847,TEAM,54287,
85847,TEAM,54289,
85848,TEAM,93121,
96325,TEAM,90606,
96325,TEAM,54288,
85541,TEAM,56191,
85542,TEAM,56191,
85542,TEAM,4116,
85543,TEAM,4116,
85544,TEAM,85210,
85545,TEAM,92873,
85546,TEAM,76596,
85547,TEAM,76596,
94830,TEAM,76109,
94830,TEAM,76110,
76149,TEAM,93462,
76149,TEAM,71787,
76150,TEAM,71787,
76151,TEAM,93523,
76152,TEAM,93462,
76155,TEAM,63545,
96673,TEAM,73005,
96713,TEAM,63546,
96714,TEAM,63545,
86095,TEAM,93131,
86095,TEAM,71984,
86096,TEAM,71776,
86097,TEAM,71984,
86098,TEAM,93131,
86099,TEAM,93131,
86100,TEAM,94610,
96242,TEAM,78366,
77054,TEAM,63867,
77055,TEAM,93146,
77055,TEAM,581,
77059,TEAM,581,
77061,TEAM,97961,
77062,TEAM,97960,
77063,TEAM,70458,
77915,TEAM,74085,
77916,TEAM,74091,
77916,TEAM,74085,
77917,TEAM,33277,
77918,TEAM,74091,
77919,TEAM,96856,
77920,TEAM,58014,
77921,TEAM,51014,
77922,TEAM,51014,
77922,TEAM,74093,
77923,TEAM,33277,
96730,TEAM,5061,
96731,TEAM,6701,
96732,TEAM,28081,
79254,TEAM,63104,
79255,TEAM,40099,
79255,TEAM,63104,
79256,TEAM,84020,
79257,TEAM,93541,
79258,TEAM,56146,
83829,TEAM,81676,
83830,TEAM,81676,
83830,TEAM,88453,
83831,TEAM,98549,
83832,TEAM,87626,
83930,TEAM,89357,
95942,TEAM,89357,
95942,TEAM,87626,
76682,TEAM,77322,
76682,TEAM,38506,
76683,TEAM,93861,
76684,TEAM,55951,
88517,TEAM,44569,
88518,TEAM,55951,
96729,INDIVIDUAL,,Lindsay Anderson
77233,TEAM,94245,
77234,TEAM,61395,
77234,TEAM,54902,
77235,TEAM,61395,
77238,TEAM,61395,
96538,TEAM,57072,
96538,TEAM,94245,
96674,TEAM,70565,
96675,INDIVIDUAL,,Ben Bryant
77568,TEAM,14665,
77569,TEAM,71571,
77569,TEAM,61300,
77570,TEAM,36082,
77571,TEAM,61300,
77572,TEAM,1426,
78416,TEAM,56650,
78416,TEAM,50208,
78417,TEAM,93608,
78418,TEAM,72628,
78419,TEAM,72632,
78420,TEAM,93608,
78420,TEAM,85173,
78421,TEAM,50209,
78423,TEAM,85173,
78424,TEAM,72628,
96008,TEAM,56650,
96524,TEAM,85173,
96525,TEAM,72697,
96526,TEAM,50209,
77943,TEAM,86536,
77943,TEAM,103604,
77944,TEAM,73058,
77946,TEAM,58253,
89236,TEAM,63748,
96693,TEAM,78108,
96694,TEAM,58253,
96695,TEAM,73058,
82800,TEAM,64630,
82800,TEAM,73059,
82801,TEAM,53442,
82802,TEAM,64629,
82806,TEAM,99094,
92279,TEAM,64629,
92280,TEAM,56779,
81301,TEAM,72998,
81301,TEAM,72997,
81303,TEAM,75598,
90712,TEAM,72997,
91134,TEAM,75598,
91135,TEAM,82102,
80597,TEAM,63307,
80598,TEAM,1926,
80598,TEAM,64316,
80599,TEAM,97726,
80600,TEAM,1926,
80602,TEAM,63308,
86325,TEAM,57830,
86325,TEAM,37021,
86326,TEAM,63050,
85607,TEAM,56837,
85607,TEAM,93715,
85608,TEAM,73876,
85610,TEAM,56837,
96781,TEAM,56837,
96782,TEAM,54322,
87440,TEAM,93040,
87441,TEAM,93040,
87441,TEAM,52115,
87442,TEAM,52114,
87443,TEAM,97919,
87444,TEAM,98657,
87445,TEAM,52115,
87446,TEAM,93040,
87447,TEAM,36736,
87448,TEAM,93040,
85717,TEAM,98888,
85718,TEAM,81797,
85718,TEAM,47719,
85719,TEAM,94349,
85720,TEAM,94281,
85721,TEAM,81797,
85722,TEAM,64946,
85723,TEAM,93042,
85724,TEAM,93443,
85725,TEAM,47719,
85726,INDIVIDUAL,,Prakhar Garg
85727,TEAM,84205,
85727,TEAM,4676,
85728,TEAM,81797,
85729,TEAM,36073,
76282,TEAM,24745,
76283,TEAM,24745,
76283,TEAM,45382,
76284,TEAM,45385,
76285,TEAM,45388,
76286,TEAM,98409,
76287,TEAM,37981,
76288,TEAM,45382,
76289,TEAM,50109,
76290,TEAM,45382,
76291,TEAM,37981,
90048,TEAM,86682,
90048,TEAM,86681,
90049,TEAM,104359,
93615,TEAM,86683,
97027,TEAM,85914,
75683,TEAM,83499,
75684,TEAM,72577,
75684,TEAM,50569,
75685,TEAM,581,
75686,TEAM,64345,
75687,TEAM,50570,
75688,TEAM,581,
84533,TEAM,100016,
84533,TEAM,71795,
84534,TEAM,97177,
84535,TEAM,85976,
84536,TEAM,85975,
84537,TEAM,88688,
84538,TEAM,53953,
84539,TEAM,97178,
84540,TEAM,104086,
84541,INDIVIDUAL,,"Rianne Burroughs, Travis Burroughs"
84542,TEAM,100016,
84543,TEAM,56383,
84544,TEAM,88683,
84545,TEAM,99753,
84548,INDIVIDUAL,,"Marre Timms, Brett Webber"
84549,TEAM,71795,
84550,TEAM,82364,
86679,TEAM,79780,
83802,TEAM,17818,
83803,TEAM,81192,
83804,TEAM,93708,
76107,TEAM,63505,
76108,TEAM,32488,
76108,TEAM,97780,
76109,TEAM,63505,
76109,TEAM,64373,
76110,TEAM,63505,
92206,TEAM,93895,
75221,TEAM,58262,
75221,TEAM,93088,
75222,TEAM,86031,
75223,TEAM,70541,
75224,TEAM,58826,
75224,TEAM,65085,
75225,TEAM,58262,
96719,TEAM,59032,
96720,TEAM,44779,
79761,TEAM,56440,
79762,TEAM,37300,
79762,TEAM,70367,
79763,TEAM,93030,
79764,TEAM,36229,
79765,TEAM,70367,
79766,TEAM,81059,
79767,TEAM,6946,
79768,TEAM,81059,
75791,TEAM,28624,
75792,TEAM,57379,
75792,TEAM,28624,
75793,TEAM,50410,
75794,TEAM,35938,
75795,TEAM,57379,
75414,TEAM,87396,
75414,TEAM,96383,
75415,TEAM,68352,
75416,TEAM,66991,
75418,TEAM,65937,
75418,TEAM,57848,
75419,TEAM,93794,
75421,TEAM,87396,
94508,TEAM,87396,
96394,TEAM,93441,
96395,TEAM,100132,
77401,TEAM,98246,
77402,TEAM,82510,
77402,TEAM,85113,
77403,TEAM,82509,
77404,TEAM,23878,
77405,TEAM,85851,
77405,TEAM,85850,
77406,TEAM,1921,
78026,TEAM,63378,
78027,TEAM,41794,
78027,TEAM,50088,
78028,TEAM,64146,
96558,TEAM,41794,
96676,TEAM,64147,
85104,TEAM,66174,
85105,TEAM,79550,
85105,TEAM,81184,
85106,TEAM,54078,
85107,TEAM,66174,
81817,TEAM,59870,
81817,TEAM,53103,
81818,TEAM,51806,
81819,TEAM,45724,
81820,TEAM,59870,
81821,TEAM,65096,
81821,TEAM,32005,
81823,TEAM,99047,
81824,TEAM,53103,
91095,TEAM,53103,
91096,TEAM,53920,
92281,TEAM,84325,
83989,TEAM,53716,
83990,TEAM,53716,
83990,TEAM,65452,
83991,TEAM,87622,
83992,TEAM,65452,
89581,TEAM,87619,
89582,TEAM,99071,
89582,TEAM,76493,
89583,TEAM,53716,
82338,TEAM,82568,
82338,TEAM,70324,
82342,TEAM,73744,
82343,TEAM,50663,
82345,TEAM,70324,
96366,TEAM,72717,
84316,TEAM,26176,
84316,TEAM,82486,
84317,TEAM,82486,
84318,TEAM,96796,
84319,TEAM,82486,
96534,TEAM,3506,
96535,TEAM,69210,
96535,TEAM,56837,
96536,TEAM,26176,
96537,TEAM,69210,
96630,TEAM,56837,
96631,TEAM,69332,
82373,TEAM,92998,
82374,TEAM,35599,
82374,TEAM,50480,
82375,TEAM,56122,
82376,TEAM,50480,
82377,TEAM,35599,
82378,TEAM,13585,
82379,TEAM,62439,
82380,INDIVIDUAL,,Andrew Bui
82381,TEAM,56122,
85419,TEAM,61764,
85420,TEAM,93474,
85420,TEAM,70411,
85421,TEAM,60248,
85422,TEAM,93474,
96712,TEAM,87365,
85850,TEAM,102404,
85851,TEAM,66741,
85851,TEAM,66740,
87992,TEAM,84310,
96677,TEAM,84310,
96678,TEAM,66742,
96680,TEAM,86986,
96680,TEAM,103149,
87785,TEAM,96817,
87785,TEAM,73245,
87787,TEAM,52050,
87788,TEAM,96817,
87789,TEAM,64786,
87790,TEAM,73892,
96240,TEAM,71790,
96241,TEAM,99995,
85900,TEAM,13282,
85901,TEAM,13282,
85901,TEAM,39529,
85902,TEAM,13312,
85904,TEAM,13282,
94918,TEAM,81350,
94918,TEAM,13312,
94401,TEAM,88684,
94402,TEAM,96548,
94402,TEAM,100044,
94403,TEAM,88683,
94404,TEAM,100042,
87791,TEAM,496,
87792,TEAM,36196,
87792,TEAM,506,
87793,TEAM,14581,
87794,TEAM,36196,
87795,TEAM,36397,
87796,INDIVIDUAL,,Ashley Coleman
86680,TEAM,91990,
86682,TEAM,98510,
86683,TEAM,98389,
86684,TEAM,91990,
86685,TEAM,70080,
86687,TEAM,79779,
86688,TEAM,103723,
86689,TEAM,98389,
86690,TEAM,91990,
86691,TEAM,98510,
86692,TEAM,79779,
85003,TEAM,46054,
85003,TEAM,46048,
85004,TEAM,50892,
85004,TEAM,49347,
85005,TEAM,89313,
85007,TEAM,100346,
85008,TEAM,50892,
97153,TEAM,50892,
86721,TEAM,88537,
86722,TEAM,8788,
86723,TEAM,95476,
86724,TEAM,56640,
86725,TEAM,72033,
86726,TEAM,103506,
86727,TEAM,47242,
86728,TEAM,56496,
86729,TEAM,103689,
86730,TEAM,97618,
86731,TEAM,56488,
86731,TEAM,94824,
76305,TEAM,32725,
76306,TEAM,51806,
76307,TEAM,59870,
88439,TEAM,63736,
78689,TEAM,35599,
78690,TEAM,35599,
78690,TEAM,35602,
78691,TEAM,6726,
78692,TEAM,14581,
78693,INDIVIDUAL,,Gesenia Grajeda
78694,TEAM,35599,
78750,TEAM,81350,
78751,TEAM,81350,
78751,TEAM,21538,
78752,TEAM,13312,
78009,TEAM,93510,
78010,TEAM,36739,
78010,TEAM,93510,
78011,TEAM,102431,
78012,TEAM,102430,
78013,TEAM,93510,
78014,TEAM,76619,
77626,TEAM,41794,
77627,TEAM,41794,
77627,TEAM,70350,
77628,TEAM,58220,
77628,TEAM,39454,
77629,TEAM,41794,
77630,TEAM,52977,
79712,TEAM,62638,
79712,TEAM,63614,
79713,TEAM,83335,
79714,TEAM,58569,
79715,TEAM,78108,
83680,TEAM,83415,
83682,TEAM,78108,
83684,TEAM,43618,
78889,TEAM,67189,
78890,TEAM,67189,
78890,TEAM,85352,
87724,TEAM,85351,
93513,TEAM,67189,
97122,TEAM,93232,
77575,TEAM,84097,
77576,TEAM,84097,
77576,TEAM,66343,
77577,TEAM,41647,
77578,TEAM,50088,
78594,TEAM,47035,
78595,TEAM,37030,
78595,TEAM,22390,
78596,TEAM,83157,
78597,TEAM,57417,
78598,TEAM,73801,
78599,TEAM,71794,
78600,TEAM,74614,
78601,TEAM,25882,
78602,TEAM,96962,
78603,TEAM,63046,
78603,TEAM,57416,
78604,TEAM,25297,
78605,TEAM,22390,
80720,TEAM,63307,
80721,TEAM,85979,
80721,TEAM,39982,
80722,TEAM,1921,
80723,TEAM,63307,
80723,TEAM,63308,
80724,TEAM,85979,
84086,TEAM,50691,
84087,TEAM,57810,
84087,TEAM,50691,
84088,TEAM,63301,
84089,TEAM,97119,
84090,TEAM,57810,
80897,TEAM,38506,
